client_id,study_group,highest_step_reached,step_hierarchy,completed_process,total_backwards_movements,encountered_errors,calls_6_mnth,gendr,logons_6_mnth,clnt_age,bal,clnt_tenure_yr
5637407,Control,step_3,4,No,,No,0.0,U,3.0,31.0,44269.55,4.0
2735247,Control,confirm,5,Yes,,No,6.0,M,9.0,46.5,67104.45,17.0
1122853,Control,confirm,5,Yes,,No,1.0,U,4.0,21.5,47000.73,4.0
6584442,Control,step_1,2,No,,No,0.0,M,3.0,56.0,34077.09,16.0
54291,Control,confirm,5,Yes,,No,2.0,M,5.0,54.5,31387.6,14.0
4396676,Control,confirm,5,Yes,,No,3.0,F,6.0,27.5,119786.0,9.0
8763393,Control,start,1,No,,No,1.0,M,4.0,49.0,44034.91,19.0
5675123,Control,confirm,5,Yes,,No,2.0,F,5.0,36.5,44321.01,9.0
5266951,Control,confirm,5,Yes,,No,2.0,M,5.0,67.5,102709.7,13.0
8691545,Control,confirm,5,Yes,,No,1.0,M,4.0,63.5,31883.45,17.0
2311816,Control,confirm,5,Yes,,No,4.0,M,7.0,55.5,36788.65,4.0
8509827,Control,confirm,5,Yes,,No,6.0,M,9.0,47.5,290105.37,12.0
7590008,Control,step_3,4,No,,No,1.0,F,4.0,58.0,72120.59,6.0
6908479,Control,step_3,4,No,,No,2.0,F,5.0,37.0,121918.73,15.0
9764966,Control,start,1,No,,No,4.0,U,7.0,60.0,72483.43,8.0
5347642,Control,confirm,5,Yes,,No,0.0,U,3.0,17.5,25966.87,4.0
7890929,Control,confirm,5,Yes,,No,2.0,U,5.0,50.5,137188.39,6.0
8537775,Control,confirm,5,Yes,,No,6.0,M,9.0,25.5,51184.14,7.0
4599161,Control,confirm,5,Yes,,No,2.0,F,5.0,57.5,67677.24,28.0
1940213,Control,confirm,5,Yes,,No,0.0,F,3.0,44.5,40233.44,13.0
1858354,Control,confirm,5,Yes,,No,0.0,F,3.0,31.5,123211.74,15.0
2750970,Control,start,1,No,,No,0.0,U,3.0,32.0,56984.94,6.0
2348065,Control,step_1,2,No,,No,3.0,M,6.0,36.0,41471.8,14.0
7054527,Control,start,1,No,,No,5.0,F,8.0,47.0,32342.44,16.0
6745422,Control,confirm,5,Yes,,No,0.0,F,3.0,52.5,177934.03,13.0
4972552,Control,confirm,5,Yes,,No,4.0,M,7.0,49.5,245867.13,21.0
2127092,Control,confirm,5,Yes,,No,6.0,F,9.0,57.5,113211.62,19.0
1350692,Control,confirm,5,Yes,,No,6.0,F,9.0,49.5,36448.4,14.0
593044,Control,confirm,5,Yes,,No,3.0,M,6.0,32.5,59710.35,9.0
5027124,Control,start,1,No,,No,1.0,U,4.0,46.0,67456.0,7.0
8966527,Control,step_3,4,No,,No,6.0,F,9.0,42.0,51438.28,12.0
5908095,Control,step_2,3,No,,No,0.0,U,3.0,48.0,28872.86,4.0
9331303,Control,confirm,5,Yes,,No,6.0,U,9.0,25.5,90290.07,7.0
8934873,Control,start,1,No,,No,4.0,M,7.0,29.0,113991.58,11.0
5253914,Control,step_1,2,No,,No,4.0,M,7.0,54.0,25618.58,19.0
4413901,Control,confirm,5,Yes,,No,6.0,M,9.0,55.5,153179.17,21.0
7109824,Control,confirm,5,Yes,,No,1.0,M,4.0,44.5,63400.97,8.0
5712785,Control,start,1,No,,No,0.0,U,3.0,48.0,30144.89,7.0
6013375,Control,step_2,3,No,,No,3.0,U,6.0,43.0,35534.69,6.0
7064582,Control,confirm,5,Yes,,No,1.0,U,4.0,47.5,95728.07,7.0
9603341,Control,confirm,5,Yes,,No,4.0,U,7.0,55.5,385707.01,6.0
3752798,Control,confirm,5,Yes,,No,0.0,F,3.0,74.5,104703.6,26.0
6332171,Control,step_2,3,No,,No,2.0,U,5.0,60.0,30596.44,6.0
1770959,Control,confirm,5,Yes,,No,5.0,U,8.0,62.5,63717.69,6.0
8742053,Control,confirm,5,Yes,,No,3.0,M,6.0,26.5,57791.34,13.0
8541103,Control,confirm,5,Yes,,No,1.0,U,4.0,34.5,29996.79,6.0
607427,Control,confirm,5,Yes,,No,1.0,F,4.0,38.5,25965.53,8.0
8102588,Control,confirm,5,Yes,,No,6.0,M,9.0,42.5,99028.7,11.0
7499381,Control,confirm,5,Yes,,No,4.0,U,7.0,24.5,41394.35,7.0
9481649,Control,confirm,5,Yes,,No,2.0,U,5.0,43.5,40432.15,8.0
238320,Control,start,1,No,,No,6.0,M,9.0,43.0,161843.17,15.0
7473321,Control,confirm,5,Yes,,No,6.0,F,9.0,34.5,82405.98,10.0
7523181,Control,step_3,4,No,,No,5.0,U,8.0,39.0,81254.02,5.0
753497,Control,start,1,No,,No,0.0,U,3.0,28.0,44307.67,4.0
9829438,Control,confirm,5,Yes,,No,6.0,M,9.0,50.5,1808476.25,23.0
8460327,Control,confirm,5,Yes,,No,2.0,F,5.0,35.5,62291.63,15.0
9386153,Control,confirm,5,Yes,,No,0.0,U,3.0,52.5,47610.14,5.0
8501430,Control,confirm,5,Yes,,No,1.0,U,4.0,51.5,50344.35,6.0
8329247,Control,step_3,4,No,,No,3.0,M,6.0,42.0,72726.8,20.0
1268270,Control,confirm,5,Yes,,No,2.0,M,5.0,37.5,110194.74,16.0
140488,Control,confirm,5,Yes,,No,2.0,U,5.0,19.5,25485.74,7.0
1359733,Control,confirm,5,Yes,,No,0.0,M,3.0,64.5,39575.48,8.0
1459221,Control,confirm,5,Yes,,No,1.0,U,4.0,37.5,25656.51,8.0
1604907,Control,confirm,5,Yes,,No,3.0,U,6.0,56.5,56550.57,6.0
8957750,Control,confirm,5,Yes,,No,2.0,U,5.0,32.5,46439.3,4.0
1532881,Control,confirm,5,Yes,,No,6.0,M,9.0,50.5,675930.16,13.0
8847941,Control,confirm,5,Yes,,No,0.0,M,3.0,42.5,81098.09,8.0
3361098,Control,confirm,5,Yes,,No,6.0,F,9.0,45.0,88510.19,15.0
5851688,Control,confirm,5,Yes,,No,1.0,M,4.0,54.5,149296.15,16.0
1423857,Control,confirm,5,Yes,,No,6.0,U,9.0,37.5,179283.64,8.0
9708531,Control,confirm,5,Yes,,No,4.0,U,7.0,34.0,31260.84,4.0
7650804,Control,confirm,5,Yes,,No,5.0,M,8.0,34.5,48159.24,4.0
6922922,Control,step_1,2,No,,No,6.0,M,9.0,70.0,135551.49,16.0
9873377,Control,step_3,4,No,,No,3.0,M,6.0,58.0,52622.33,9.0
3078770,Control,start,1,No,,No,2.0,U,5.0,75.0,26292.95,29.0
7230641,Control,start,1,No,,No,2.0,F,5.0,75.0,93023.52,21.0
1279440,Control,step_3,4,No,,No,6.0,M,9.0,58.0,97855.86,13.0
5406726,Control,confirm,5,Yes,,No,3.0,M,6.0,64.5,38404.02,5.0
7381522,Control,confirm,5,Yes,,No,0.0,M,3.0,60.5,82049.84,12.0
1702022,Control,confirm,5,Yes,,No,1.0,M,4.0,45.5,83402.53,6.0
4328825,Control,confirm,5,Yes,,No,3.0,M,6.0,42.5,52171.28,5.0
3001093,Control,confirm,5,Yes,,No,6.0,M,9.0,28.5,34358.43,12.0
1282142,Control,start,1,No,,No,5.0,M,8.0,33.0,80168.6,8.0
9627002,Control,confirm,5,Yes,,No,4.0,U,7.0,56.5,32078.98,4.0
2010706,Control,confirm,5,Yes,,No,6.0,M,9.0,27.5,555604.52,23.0
9249796,Control,start,1,No,,No,6.0,M,9.0,33.0,79687.69,8.0
2116375,Control,confirm,5,Yes,,No,6.0,M,9.0,62.5,38045.8,5.0
2634756,Control,confirm,5,Yes,,No,0.0,F,3.0,58.5,42554.59,34.0
3271450,Control,confirm,5,Yes,,No,0.0,M,3.0,48.5,219932.98,55.0
6599610,Control,confirm,5,Yes,,No,4.0,M,7.0,38.5,58245.99,9.0
282077,Control,confirm,5,Yes,,No,2.0,M,5.0,34.5,72774.99,12.0
9587960,Control,start,1,No,,No,5.0,F,9.0,66.0,192057.94,9.0
5650542,Control,confirm,5,Yes,,No,1.0,U,4.0,51.5,26761.54,7.0
1627104,Control,start,1,No,,No,6.0,M,9.0,65.0,319028.49,17.0
2353193,Control,confirm,5,Yes,,No,6.0,M,9.0,59.5,193374.11,21.0
9553954,Control,step_1,2,No,,No,1.0,M,4.0,51.0,463263.57,30.0
5523996,Control,confirm,5,Yes,,No,3.0,M,6.0,43.5,53944.8,16.0
7461823,Control,confirm,5,Yes,,No,5.0,M,8.0,61.5,102574.06,13.0
363461,Control,confirm,5,Yes,,No,6.0,M,9.0,73.0,53577.0,27.0
6584990,Control,confirm,5,Yes,,No,3.0,M,6.0,24.5,47731.94,14.0
9888660,Control,confirm,5,Yes,,No,2.0,F,5.0,42.5,83688.57,23.0
8946434,Control,confirm,5,Yes,,No,5.0,U,8.0,27.0,148969.52,6.0
4021585,Control,confirm,5,Yes,,No,6.0,M,9.0,51.5,63464.39,13.0
4375520,Control,step_2,3,No,,No,6.0,U,9.0,35.0,37688.21,3.0
4656328,Control,confirm,5,Yes,,No,6.0,U,9.0,36.5,40906.96,8.0
9895197,Control,confirm,5,Yes,,No,6.0,U,9.0,36.5,44122.8,6.0
8165291,Control,confirm,5,Yes,,No,3.0,U,6.0,25.5,26536.76,6.0
8194686,Control,confirm,5,Yes,,No,1.0,U,4.0,28.5,38569.89,4.0
2937724,Control,confirm,5,Yes,,No,0.0,M,3.0,40.5,76404.78,10.0
7305586,Control,confirm,5,Yes,,No,1.0,F,4.0,26.0,106857.45,18.0
7606536,Control,confirm,5,Yes,,No,1.0,M,4.0,27.5,78274.44,12.0
1463030,Control,confirm,5,Yes,,No,2.0,U,5.0,37.5,28267.88,8.0
7372308,Control,confirm,5,Yes,,No,0.0,U,3.0,37.5,147349.09,14.0
2962019,Control,confirm,5,Yes,,No,0.0,F,3.0,39.5,25604.88,15.0
4249501,Control,confirm,5,Yes,,No,6.0,M,9.0,39.5,96742.96,15.0
1526516,Control,confirm,5,Yes,,No,6.0,F,9.0,49.0,76927.08,26.0
3396143,Control,confirm,5,Yes,,No,2.0,M,6.0,59.5,1187013.82,22.0
9403797,Control,step_3,4,No,,No,1.0,U,4.0,35.0,37159.44,6.0
6278960,Control,step_1,2,No,,No,2.0,F,5.0,60.0,82577.32,12.0
6865229,Control,confirm,5,Yes,,No,6.0,M,9.0,65.0,322464.82,13.0
9089300,Control,step_2,3,No,,No,4.0,U,7.0,34.0,101791.35,7.0
4017297,Control,confirm,5,Yes,,No,6.0,F,9.0,66.5,186881.45,20.0
3608206,Control,confirm,5,Yes,,No,4.0,F,7.0,61.5,73288.72,9.0
1440376,Control,confirm,5,Yes,,No,1.0,U,4.0,70.5,35560.01,7.0
6009927,Control,confirm,5,Yes,,No,1.0,U,4.0,57.5,91225.46,12.0
3517625,Control,confirm,5,Yes,,No,6.0,F,9.0,31.5,62316.41,9.0
8304087,Control,confirm,5,Yes,,No,5.0,M,8.0,73.5,159830.05,15.0
3344093,Control,confirm,5,Yes,,No,0.0,M,3.0,58.5,26898.16,10.0
1032721,Control,confirm,5,Yes,,No,6.0,F,9.0,45.5,56866.4,5.0
1658480,Control,confirm,5,Yes,,No,4.0,M,7.0,55.5,41386.33,14.0
9004223,Control,confirm,5,Yes,,No,2.0,F,5.0,36.5,27609.48,11.0
5068244,Control,confirm,5,Yes,,No,4.0,F,7.0,59.5,143838.94,15.0
156945,Control,start,1,No,,No,1.0,F,4.0,66.0,134829.61,28.0
3882881,Control,step_3,4,No,,No,1.0,U,4.0,28.0,37112.51,4.0
2177970,Control,confirm,5,Yes,,No,2.0,M,5.0,47.5,314011.3,21.0
8762335,Control,confirm,5,Yes,,No,6.0,U,9.0,43.5,136868.78,8.0
223224,Control,confirm,5,Yes,,No,2.0,M,5.0,30.5,57244.91,5.0
9756335,Control,confirm,5,Yes,,No,6.0,M,9.0,82.5,346436.83,30.0
1044267,Control,start,1,No,,No,6.0,M,9.0,62.0,143721.94,20.0
8515299,Control,start,1,No,,No,6.0,U,9.0,28.0,47626.82,6.0
4189206,Control,step_3,4,No,,No,5.0,M,8.0,51.0,106022.75,22.0
7801931,Control,step_1,2,No,,No,2.0,M,5.0,62.0,352664.6,18.0
9436400,Control,step_3,4,No,,No,6.0,M,9.0,68.0,148256.82,12.0
6842137,Control,confirm,5,Yes,,No,6.0,U,9.0,48.0,67474.85,6.0
8128128,Control,step_1,2,No,,No,1.0,F,4.0,70.0,167303.99,13.0
1863619,Control,confirm,5,Yes,,No,2.0,F,5.0,39.5,51420.22,17.0
5965286,Control,confirm,5,Yes,,No,1.0,F,4.0,31.5,54956.66,15.0
9295710,Control,step_3,4,No,,No,3.0,M,6.0,66.0,64165.73,15.0
9865183,Control,confirm,5,Yes,,No,1.0,U,5.0,40.5,30705.08,5.0
9273581,Control,start,1,No,,No,5.0,M,8.0,50.0,23796.06,21.0
5511899,Control,confirm,5,Yes,,No,6.0,M,9.0,24.0,42258.85,16.0
789006,Control,confirm,5,Yes,,No,0.0,M,3.0,63.5,37371.13,19.0
1953861,Control,confirm,5,Yes,,No,1.0,U,4.0,54.5,30748.55,4.0
2409327,Control,step_3,4,No,,No,5.0,M,8.0,25.0,56991.88,27.0
7606754,Control,confirm,5,Yes,,No,2.0,U,5.0,31.0,75175.44,8.0
3075422,Control,start,1,No,,No,0.0,U,3.0,21.0,28969.2,8.0
8945827,Control,step_2,3,No,,No,0.0,F,3.0,62.0,72757.32,14.0
485563,Control,confirm,5,Yes,,No,5.0,M,8.0,66.5,92290.76,14.0
6284860,Control,confirm,5,Yes,,No,5.0,U,8.0,46.5,74755.11,8.0
3749302,Control,start,1,No,,No,6.0,F,9.0,40.0,46797.38,8.0
1730118,Control,step_2,3,No,,No,4.0,U,7.0,44.0,38109.15,18.0
1018307,Control,confirm,5,Yes,,No,0.0,U,3.0,62.5,65691.52,6.0
6530134,Control,confirm,5,Yes,,No,0.0,U,3.0,62.0,31215.94,7.0
2531839,Control,start,1,No,,No,6.0,F,9.0,34.0,80593.82,9.0
3143682,Control,confirm,5,Yes,,No,1.0,M,4.0,64.5,80550.3,17.0
5980920,Control,confirm,5,Yes,,No,1.0,M,4.0,56.5,71784.37,9.0
8247132,Control,confirm,5,Yes,,No,5.0,F,8.0,39.5,80864.45,11.0
1350724,Control,start,1,No,,No,0.0,U,3.0,42.0,38033.55,4.0
648162,Control,confirm,5,Yes,,No,6.0,U,9.0,29.5,44626.99,4.0
9796963,Control,start,1,No,,No,0.0,U,3.0,65.0,87977.7,4.0
7516737,Control,start,1,No,,No,6.0,U,9.0,22.0,34305.24,4.0
1752365,Control,confirm,5,Yes,,No,6.0,M,9.0,61.5,41790.14,17.0
3659871,Control,confirm,5,Yes,,No,6.0,U,9.0,28.5,294961.54,8.0
5919871,Control,start,1,No,,No,6.0,M,9.0,66.0,248231.31,13.0
2070948,Control,confirm,5,Yes,,No,6.0,U,9.0,26.5,148928.46,7.0
7366818,Control,start,1,No,,No,1.0,M,4.0,31.0,103651.7,15.0
676989,Control,confirm,5,Yes,,No,0.0,F,3.0,32.5,53724.84,15.0
141591,Control,step_1,2,No,,No,6.0,M,9.0,74.0,154313.85,11.0
2492053,Control,step_1,2,No,,No,2.0,U,5.0,67.0,118012.64,5.0
1518352,Control,step_1,2,No,,No,3.0,U,6.0,29.0,50757.24,4.0
259424,Control,start,1,No,,No,2.0,M,5.0,45.0,79017.69,17.0
5908562,Control,step_1,2,No,,No,2.0,M,6.0,68.0,31624.74,18.0
6728638,Control,start,1,No,,No,2.0,U,5.0,58.0,26362.52,5.0
1344243,Control,confirm,5,Yes,,No,6.0,M,9.0,64.5,165668.21,24.0
8506258,Control,start,1,No,,No,6.0,M,9.0,31.0,127072.39,11.0
2533612,Control,step_2,3,No,,No,4.0,F,7.0,71.0,66053.47,9.0
2928369,Control,confirm,5,Yes,,No,0.0,U,3.0,58.5,69882.8,5.0
2925307,Control,step_3,4,No,,No,0.0,M,3.0,53.0,121887.55,12.0
945249,Control,start,1,No,,No,1.0,F,4.0,49.0,55479.14,9.0
3938117,Control,step_2,3,No,,No,1.0,U,4.0,24.0,38481.34,6.0
4487758,Control,confirm,5,Yes,,No,0.0,F,4.0,65.5,58217.0,15.0
9557253,Control,step_3,4,No,,No,2.0,U,6.0,71.0,190442.91,6.0
6814109,Control,step_1,2,No,,No,2.0,U,5.0,47.0,61881.1,23.0
8362283,Control,step_1,2,No,,No,0.0,F,3.0,60.0,74665.52,20.0
62058,Control,start,1,No,,No,1.0,U,4.0,42.0,51675.66,4.0
5771032,Control,step_1,2,No,,No,1.0,U,4.0,62.0,52306.85,6.0
7595966,Control,confirm,5,Yes,,No,6.0,F,9.0,50.5,314684.57,20.0
9458953,Control,confirm,5,Yes,,No,6.0,U,9.0,38.5,207932.39,6.0
8295789,Control,start,1,No,,No,1.0,M,5.0,69.0,54440.27,4.0
1473602,Control,confirm,5,Yes,,No,1.0,F,4.0,33.5,159865.95,16.0
1346930,Control,step_1,2,No,,No,5.0,F,8.0,47.0,111711.21,16.0
1487087,Control,confirm,5,Yes,,No,0.0,F,3.0,42.0,157217.99,17.0
6389951,Control,confirm,5,Yes,,No,4.0,M,7.0,64.5,33660.59,15.0
4965124,Control,confirm,5,Yes,,No,3.0,F,6.0,35.5,131805.59,10.0
9888151,Control,confirm,5,Yes,,No,5.0,F,8.0,40.5,70341.12,9.0
2460415,Control,confirm,5,Yes,,No,0.0,U,3.0,45.5,53531.84,7.0
7048186,Control,confirm,5,Yes,,No,0.0,U,3.0,60.5,28513.74,5.0
7922530,Control,step_3,4,No,,No,6.0,M,9.0,81.0,937394.17,21.0
649107,Control,start,1,No,,No,4.0,U,7.0,56.0,168349.26,6.0
5467690,Control,confirm,5,Yes,,No,2.0,U,6.0,66.5,44904.03,6.0
2095375,Control,confirm,5,Yes,,No,2.0,U,5.0,56.0,82408.02,5.0
1327943,Control,confirm,5,Yes,,No,6.0,F,9.0,66.5,534433.21,9.0
1348668,Control,start,1,No,,No,4.0,M,7.0,49.0,691642.58,15.0
7249429,Control,step_3,4,No,,No,6.0,M,9.0,62.0,53372.95,14.0
946828,Control,confirm,5,Yes,,No,6.0,U,9.0,49.5,50581.27,7.0
4286767,Control,confirm,5,Yes,,No,0.0,F,3.0,56.5,33185.62,11.0
5763507,Control,start,1,No,,No,0.0,F,3.0,53.0,29806.59,12.0
3928076,Control,start,1,No,,No,5.0,F,9.0,56.0,1269450.92,12.0
2472691,Control,confirm,5,Yes,,No,4.0,M,7.0,40.5,185415.46,15.0
6806435,Control,confirm,5,Yes,,No,2.0,U,5.0,36.5,71530.59,4.0
2894722,Control,confirm,5,Yes,,No,3.0,U,6.0,44.5,42006.97,8.0
1944168,Control,confirm,5,Yes,,No,0.0,F,3.0,45.5,92847.9,17.0
208307,Control,step_3,4,No,,No,2.0,M,5.0,61.0,274692.62,20.0
1539303,Control,step_1,2,No,,No,0.0,U,3.0,74.0,199183.64,24.0
7625054,Control,confirm,5,Yes,,No,2.0,U,5.0,34.5,28028.01,7.0
8482912,Control,start,1,No,,No,0.0,F,3.0,55.0,26805.94,30.0
5794104,Control,confirm,5,Yes,,No,6.0,M,9.0,42.5,70618.36,19.0
9369945,Control,step_1,2,No,,No,4.0,U,7.0,54.0,62997.35,18.0
3070675,Control,start,1,No,,No,5.0,U,8.0,50.0,95521.2,6.0
2095849,Control,step_2,3,No,,No,1.0,F,4.0,63.0,54936.85,13.0
3278160,Control,confirm,5,Yes,,No,0.0,U,3.0,53.5,46067.35,7.0
9058208,Control,confirm,5,Yes,,No,6.0,F,9.0,55.5,154942.29,23.0
3449824,Control,start,1,No,,No,0.0,U,3.0,60.0,64776.05,7.0
2063178,Control,start,1,No,,No,4.0,U,7.0,67.0,91964.36,7.0
3560967,Control,confirm,5,Yes,,No,6.0,F,9.0,67.5,422268.25,26.0
6986049,Control,confirm,5,Yes,,No,6.0,F,9.0,37.5,153329.34,16.0
7972615,Control,start,1,No,,No,2.0,M,5.0,52.0,61396.93,23.0
1004503,Control,confirm,5,Yes,,No,4.0,M,7.0,49.5,72895.4,23.0
674205,Control,start,1,No,,No,0.0,M,3.0,36.0,63734.42,8.0
3474009,Control,start,1,No,,No,3.0,M,6.0,32.0,168553.12,9.0
9313090,Control,step_2,3,No,,No,6.0,M,9.0,31.0,206018.88,10.0
8824353,Control,confirm,5,Yes,,No,3.0,U,6.0,23.5,28147.09,4.0
7567165,Control,confirm,5,Yes,,No,1.0,F,4.0,60.5,46648.98,13.0
2859064,Control,confirm,5,Yes,,No,3.0,F,6.0,56.5,182992.49,11.0
7584263,Control,start,1,No,,No,2.0,M,5.0,59.0,32360.11,23.0
8921353,Control,step_2,3,No,,No,2.0,M,5.0,29.0,60244.67,15.0
2758391,Control,confirm,5,Yes,,No,6.0,U,9.0,23.5,35039.99,6.0
6416273,Control,confirm,5,Yes,,No,6.0,M,9.0,60.5,327077.59,6.0
3607333,Control,confirm,5,Yes,,No,3.0,F,6.0,41.5,58628.39,12.0
8460742,Control,confirm,5,Yes,,No,5.0,M,8.0,48.5,342029.61,21.0
90596,Control,confirm,5,Yes,,No,5.0,F,8.0,48.0,325687.11,4.0
866150,Control,confirm,5,Yes,,No,0.0,U,3.0,45.5,54149.38,5.0
7311785,Control,start,1,No,,No,5.0,F,8.0,57.0,158802.1,26.0
3939684,Control,confirm,5,Yes,,No,1.0,F,4.0,60.5,48166.13,15.0
2893361,Control,confirm,5,Yes,,No,3.0,M,6.0,32.5,28419.65,14.0
3990344,Control,confirm,5,Yes,,No,2.0,F,5.0,40.5,27265.72,13.0
5310152,Control,step_3,4,No,,No,3.0,U,6.0,24.0,49499.56,5.0
997518,Control,start,1,No,,No,2.0,U,5.0,55.0,110210.8,18.0
1393303,Control,confirm,5,Yes,,No,0.0,U,3.0,31.5,30721.48,5.0
1582402,Control,confirm,5,Yes,,No,1.0,M,4.0,48.5,82708.32,15.0
605712,Control,start,1,No,,No,6.0,M,9.0,77.0,78984.45,9.0
3676830,Control,confirm,5,Yes,,No,0.0,M,3.0,52.5,33477.89,14.0
8072602,Control,confirm,5,Yes,,No,1.0,F,5.0,64.5,285547.73,6.0
9089219,Control,confirm,5,Yes,,No,6.0,M,9.0,20.5,25263.07,6.0
2014783,Control,start,1,No,,No,5.0,M,8.0,44.0,327658.21,21.0
9942064,Control,step_3,4,No,,No,1.0,F,4.0,42.0,80620.43,20.0
7369619,Control,step_1,2,No,,No,2.0,M,5.0,74.0,170273.67,21.0
848198,Control,step_1,2,No,,No,0.0,U,3.0,42.0,34661.05,21.0
2782058,Control,confirm,5,Yes,,No,1.0,U,4.0,25.5,71706.4,7.0
23864,Control,confirm,5,Yes,,No,2.0,M,5.0,47.5,192922.53,16.0
4627033,Control,confirm,5,Yes,,No,1.0,U,4.0,51.5,56903.22,5.0
2044842,Control,start,1,No,,No,6.0,U,9.0,51.0,331068.19,3.0
9046131,Control,confirm,5,Yes,,No,2.0,M,5.0,47.5,293232.5,19.0
5349768,Control,step_2,3,No,,No,5.0,M,8.0,53.0,62790.21,14.0
7272614,Control,start,1,No,,No,3.0,F,7.0,67.0,176394.82,28.0
2228486,Control,confirm,5,Yes,,No,5.0,M,8.0,45.5,148966.14,8.0
244897,Control,step_3,4,No,,No,5.0,F,8.0,69.0,66566.07,13.0
8854982,Control,start,1,No,,No,2.0,F,5.0,27.0,48747.64,19.0
4900085,Control,confirm,5,Yes,,No,6.0,U,9.0,42.5,130257.91,6.0
7150043,Control,step_3,4,No,,No,6.0,M,9.0,28.0,39354.81,6.0
7083844,Control,confirm,5,Yes,,No,5.0,U,8.0,26.5,35242.72,4.0
6601821,Control,confirm,5,Yes,,No,0.0,F,3.0,61.5,232854.23,11.0
9478339,Control,confirm,5,Yes,,No,3.0,F,6.0,75.5,85568.56,25.0
5944681,Control,step_1,2,No,,No,1.0,U,4.0,44.0,40236.06,6.0
7899268,Control,confirm,5,Yes,,No,5.0,M,8.0,27.5,119366.88,16.0
9076273,Control,confirm,5,Yes,,No,5.0,U,8.0,25.5,189933.16,8.0
263217,Control,confirm,5,Yes,,No,1.0,F,4.0,66.5,39916.42,12.0
946577,Control,confirm,5,Yes,,No,0.0,U,3.0,53.0,30938.76,7.0
6768889,Control,start,1,No,,No,0.0,U,3.0,59.0,31798.6,4.0
8634098,Control,step_2,3,No,,No,1.0,M,4.0,51.0,492448.73,15.0
5288246,Control,start,1,No,,No,0.0,U,3.0,48.0,37996.32,6.0
7396638,Control,confirm,5,Yes,,No,2.0,F,5.0,36.0,37185.82,15.0
5819627,Control,confirm,5,Yes,,No,6.0,F,9.0,48.5,215288.22,14.0
4360774,Control,step_3,4,No,,No,4.0,U,7.0,39.0,63553.51,6.0
225062,Control,step_1,2,No,,No,4.0,U,7.0,38.0,27002.25,9.0
1913082,Control,confirm,5,Yes,,No,0.0,M,3.0,42.5,87666.8,9.0
990903,Control,confirm,5,Yes,,No,6.0,U,9.0,44.5,87085.04,15.0
4469087,Control,confirm,5,Yes,,No,4.0,F,7.0,57.5,211646.72,15.0
751168,Control,start,1,No,,No,1.0,F,4.0,44.0,27899.73,12.0
9752107,Control,confirm,5,Yes,,No,0.0,M,3.0,44.5,55655.1,13.0
108335,Control,step_3,4,No,,No,6.0,U,9.0,25.0,29973.03,4.0
4213800,Control,step_2,3,No,,No,0.0,F,3.0,36.0,33234.64,14.0
7121562,Control,confirm,5,Yes,,No,5.0,F,8.0,58.5,146387.7,13.0
3573937,Control,start,1,No,,No,2.0,U,5.0,55.0,72220.98,6.0
5767944,Control,confirm,5,Yes,,No,4.0,F,7.0,63.5,62738.22,29.0
8412814,Control,start,1,No,,No,4.0,M,9.0,48.0,66847.52,18.0
426432,Control,confirm,5,Yes,,No,1.0,F,4.0,58.5,62440.7,10.0
9456512,Control,confirm,5,Yes,,No,1.0,F,4.0,23.5,51704.04,22.0
8071097,Control,confirm,5,Yes,,No,4.0,M,7.0,28.5,31641.22,10.0
6784834,Control,confirm,5,Yes,,No,4.0,F,7.0,63.5,137276.18,12.0
9453694,Control,confirm,5,Yes,,No,4.0,U,7.0,30.5,28134.3,6.0
8734321,Control,confirm,5,Yes,,No,1.0,M,4.0,49.5,97073.03,13.0
5607313,Control,confirm,5,Yes,,No,1.0,M,4.0,72.5,339263.12,22.0
5599398,Control,step_1,2,No,,No,2.0,M,5.0,47.0,51140.9,17.0
547839,Control,confirm,5,Yes,,No,6.0,F,9.0,44.5,75677.53,11.0
7418594,Control,confirm,5,Yes,,No,0.0,U,3.0,26.5,31307.06,6.0
5050830,Control,start,1,No,,No,0.0,U,3.0,20.0,28972.26,7.0
2398023,Control,confirm,5,Yes,,No,4.0,F,7.0,40.5,150824.99,12.0
4757536,Control,confirm,5,Yes,,No,5.0,U,8.0,57.5,119383.54,6.0
2078711,Control,confirm,5,Yes,,No,1.0,F,4.0,48.5,86016.72,12.0
8304665,Control,start,1,No,,No,3.0,M,6.0,53.0,52218.87,21.0
237525,Control,confirm,5,Yes,,No,3.0,F,6.0,34.5,87488.94,12.0
6362594,Control,step_3,4,No,,No,6.0,M,9.0,64.0,290376.91,17.0
9005258,Control,start,1,No,,No,1.0,F,4.0,55.0,92682.51,11.0
6954785,Control,confirm,5,Yes,,No,6.0,U,9.0,64.5,34084.63,4.0
9117740,Control,start,1,No,,No,0.0,F,3.0,46.0,119753.91,10.0
9034477,Control,confirm,5,Yes,,No,3.0,F,6.0,46.5,133612.51,26.0
9257058,Control,confirm,5,Yes,,No,1.0,F,4.0,44.5,37618.11,18.0
4192940,Control,confirm,5,Yes,,No,4.0,U,7.0,50.5,40204.21,5.0
9281323,Control,confirm,5,Yes,,No,6.0,F,9.0,34.5,72645.16,11.0
5109973,Control,confirm,5,Yes,,No,5.0,M,8.0,24.5,233212.32,8.0
9147181,Control,confirm,5,Yes,,No,6.0,U,9.0,27.0,44485.29,5.0
9416653,Control,confirm,5,Yes,,No,2.0,F,5.0,56.5,67608.91,13.0
